Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2011-12-29,1.2939,1.2965,1.2857,1.2961,Thursday,UP,0.0022,0.0220
2011-12-30,1.2963,1.3000,1.2904,1.2945,Friday,DOWN,-0.0018,-0.0180
2012-01-02,1.2938,1.2969,1.2917,1.2928,Monday,DOWN,-0.0010,-0.0100
2012-01-03,1.2931,1.3077,1.2929,1.3050,Tuesday,UP,0.0119,0.1190
2012-01-04,1.3053,1.3074,1.2897,1.2940,Wednesday,DOWN,-0.0113,-0.1130
2012-01-05,1.2945,1.2948,1.2770,1.2780,Thursday,DOWN,-0.0165,-0.1650
2012-01-06,1.2791,1.2814,1.2697,1.2720,Friday,DOWN,-0.0071,-0.0710
2012-01-09,1.2690,1.2786,1.2666,1.2765,Monday,UP,0.0075,0.0750
2012-01-10,1.2770,1.2819,1.2742,1.2772,Tuesday,UP,0.0002,0.0020
2012-01-11,1.2774,1.2791,1.2662,1.2703,Wednesday,DOWN,-0.0071,-0.0710
2012-01-12,1.2708,1.2845,1.2699,1.2825,Thursday,UP,0.0117,0.1170
2012-01-13,1.2824,1.2880,1.2624,1.2677,Friday,DOWN,-0.0147,-0.1470
2012-01-16,1.2636,1.2689,1.2626,1.2661,Monday,UP,0.0025,0.0250
2012-01-17,1.2664,1.2809,1.2649,1.2737,Tuesday,UP,0.0073,0.0730
2012-01-18,1.2734,1.2864,1.2733,1.2854,Wednesday,UP,0.0120,0.1200
2012-01-19,1.2859,1.2973,1.2839,1.2964,Thursday,UP,0.0105,0.1050
2012-01-20,1.2967,1.2988,1.2887,1.2937,Friday,DOWN,-0.0030,-0.0300
2012-01-23,1.2866,1.3054,1.2866,1.3028,Monday,UP,0.0162,0.1620
2012-01-24,1.3032,1.3063,1.2953,1.3021,Tuesday,DOWN,-0.0011,-0.0110
2012-01-25,1.3029,1.3122,1.2931,1.3109,Wednesday,UP,0.0080,0.0800
2012-01-26,1.3108,1.3185,1.3089,1.3097,Thursday,DOWN,-0.0011,-0.0110
2012-01-27,1.3104,1.3230,1.3077,1.3224,Friday,UP,0.0120,0.1200
2012-01-30,1.3228,1.3232,1.3076,1.3125,Monday,DOWN,-0.0103,-0.1030
2012-01-31,1.3133,1.3215,1.3042,1.3078,Tuesday,DOWN,-0.0055,-0.0550
2012-02-01,1.3081,1.3219,1.3024,1.3158,Wednesday,UP,0.0077,0.0770
2012-02-02,1.3157,1.3198,1.3085,1.3145,Thursday,DOWN,-0.0012,-0.0120
2012-02-03,1.3144,1.3206,1.3066,1.3143,Friday,DOWN,-0.0001,-0.0010
2012-02-06,1.3116,1.3143,1.3028,1.3131,Monday,UP,0.0015,0.0150
