Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2020-10-22,40.3100,41.3100,40.0000,40.9400,Thursday,UP,0.6300,6.3000
2020-10-23,40.9100,41.2100,39.8800,40.1500,Friday,DOWN,-0.7600,-7.6000
2020-10-26,39.9800,40.0400,38.6100,38.8900,Monday,DOWN,-1.0900,-10.9000
2020-10-27,38.9500,40.1300,38.8300,39.8700,Tuesday,UP,0.9200,9.2000
2020-10-28,39.3000,39.3300,37.3200,37.7200,Wednesday,DOWN,-1.5800,-15.8000
2020-10-29,37.7600,38.1000,35.2800,36.5100,Thursday,DOWN,-1.2500,-12.5000
2020-10-30,36.4100,36.9300,35.5700,36.1500,Friday,DOWN,-0.2600,-2.6000
2020-11-02,35.5000,37.5000,34.0400,37.1800,Monday,UP,1.6800,16.8000
2020-11-03,37.3700,38.6300,36.9300,37.9900,Tuesday,UP,0.6200,6.2000
2020-11-04,38.4600,39.5600,37.5900,39.4700,Wednesday,UP,1.0100,10.1000
2020-11-05,39.4200,39.6700,38.6000,39.1100,Thursday,DOWN,-0.3100,-3.1000
2020-11-06,38.8200,38.9200,37.4000,37.4900,Friday,DOWN,-1.3300,-13.3000
2020-11-09,37.6400,41.6300,37.5200,40.6200,Monday,UP,2.9800,29.8000
2020-11-10,40.1900,42.1200,39.7200,41.6700,Tuesday,UP,1.4800,14.8000
2020-11-11,42.0800,43.3300,41.6100,41.7400,Wednesday,DOWN,-0.3400,-3.4000
2020-11-12,41.7200,42.4500,41.1600,41.4100,Thursday,DOWN,-0.3100,-3.1000
2020-11-13,41.2100,41.2100,40.3300,40.4000,Friday,DOWN,-0.8100,-8.1000
2020-11-16,40.4400,42.3500,40.4000,41.5700,Monday,UP,1.1300,11.3000
2020-11-17,41.6500,41.9300,40.8100,41.6500,Tuesday,Break Even,0.0000,0.0000
2020-11-18,41.5500,42.6800,41.3000,42.0100,Wednesday,UP,0.4600,4.6000
2020-11-19,41.8700,42.1500,41.2600,41.9000,Thursday,UP,0.0300,0.3000
2020-11-20,41.8800,42.5400,41.6100,42.4200,Friday,UP,0.5400,5.4000
2020-11-23,42.6400,43.5600,42.5200,43.2800,Monday,UP,0.6400,6.4000
2020-11-24,43.0400,45.3800,43.0400,45.1100,Tuesday,UP,2.0700,20.7000
2020-11-25,45.0500,46.4400,44.8700,45.9100,Wednesday,UP,0.8600,8.6000
2020-11-26,45.7700,46.0900,44.7300,44.9800,Thursday,DOWN,-0.7900,-7.9000
2020-11-27,46.1200,46.2700,44.7700,45.7400,Friday,DOWN,-0.3800,-3.8000
2020-11-30,45.5700,45.9800,44.6400,45.5100,Monday,DOWN,-0.0600,-0.6000
2020-12-01,45.2500,45.8600,44.3200,44.7300,Tuesday,DOWN,-0.5200,-5.2000
2020-12-02,44.5400,46.0400,44.1000,45.4400,Wednesday,UP,0.9000,9.0000
2020-12-03,45.1400,45.9800,44.8400,45.7900,Thursday,UP,0.6500,6.5000
2020-12-04,45.7600,46.8000,45.7600,46.4200,Friday,UP,0.6600,6.6000
2020-12-07,46.2400,46.7000,45.5400,45.9500,Monday,DOWN,-0.2900,-2.9000
2020-12-08,45.8200,46.0900,45.3200,45.8000,Tuesday,DOWN,-0.0200,-0.2000
2020-12-09,45.7500,46.4300,45.1400,45.7200,Wednesday,DOWN,-0.0300,-0.3000
2020-12-10,45.8700,47.8800,45.7200,46.9600,Thursday,UP,1.0900,10.9000
2020-12-11,47.1500,47.4600,46.5100,46.7500,Friday,DOWN,-0.4000,-4.0000
2020-12-14,46.9200,47.5700,45.8800,47.1500,Monday,UP,0.2300,2.3000
2020-12-15,47.1800,47.8900,46.7200,47.7800,Tuesday,UP,0.6000,6.0000
2020-12-16,47.7700,48.1200,47.3400,48.0000,Wednesday,UP,0.2300,2.3000
2020-12-17,48.0700,48.8000,48.0000,48.5400,Thursday,UP,0.4700,4.7000
2020-12-18,48.5700,49.4300,48.2700,49.2400,Friday,UP,0.6700,6.7000
2020-12-21,49.2600,49.3100,46.2500,47.9700,Monday,DOWN,-1.2900,-12.9000
2020-12-22,48.0000,48.0600,46.7200,47.1600,Tuesday,DOWN,-0.8400,-8.4000
2020-12-23,46.9300,48.6000,46.3000,48.2400,Wednesday,UP,1.3100,13.1000
2020-12-24,48.2000,48.7200,47.6900,48.3500,Thursday,UP,0.1500,1.5000
2020-12-28,48.3900,49.0700,47.6300,47.7700,Monday,DOWN,-0.6200,-6.2000
2020-12-29,47.8700,48.4900,47.8200,48.1400,Tuesday,UP,0.2700,2.7000
2020-12-30,48.2600,48.7800,47.7600,48.5000,Wednesday,UP,0.2400,2.4000
2020-12-31,48.4100,48.6800,47.8800,48.6300,Thursday,UP,0.2200,2.2000
2021-01-04,48.4900,49.9400,47.3100,47.7600,Monday,DOWN,-0.7300,-7.3000
2021-01-05,47.5400,50.2700,47.3900,50.0100,Tuesday,UP,2.4700,24.7000
2021-01-06,49.9300,50.9800,49.5300,50.6900,Wednesday,UP,0.7600,7.6000
2021-01-07,50.5500,51.3000,50.4400,50.8700,Thursday,UP,0.3200,3.2000
2021-01-08,50.9000,52.7400,50.8600,52.2600,Friday,UP,1.3600,13.6000
2021-01-11,52.5500,52.6900,51.5100,52.2700,Monday,DOWN,-0.2800,-2.8000
2021-01-12,52.1900,53.4700,52.0800,53.2400,Tuesday,UP,1.0500,10.5000
2021-01-13,53.3400,53.9400,52.6000,52.9600,Wednesday,DOWN,-0.3800,-3.8000
2021-01-14,52.8900,53.7900,52.3000,53.6200,Thursday,UP,0.7300,7.3000
2021-01-15,53.7700,53.8600,51.8900,52.4200,Friday,DOWN,-1.3500,-13.5000
2021-01-18,52.2000,52.6100,51.8300,52.3600,Monday,UP,0.1600,1.6000
2021-01-19,52.0000,53.1800,51.8100,52.9800,Tuesday,UP,0.9800,9.8000
2021-01-20,53.0600,53.8300,52.8300,53.3100,Wednesday,UP,0.2500,2.5000
2021-01-21,52.8100,53.3000,52.6400,53.0500,Thursday,UP,0.2400,2.4000
2021-01-22,53.0100,53.0800,51.3800,52.1900,Friday,DOWN,-0.8200,-8.2000
2021-01-25,52.0800,52.8400,51.7500,52.6700,Monday,UP,0.5900,5.9000
2021-01-26,52.8100,53.1200,52.2000,52.5200,Tuesday,DOWN,-0.2900,-2.9000
2021-01-27,52.6700,53.1600,51.7700,52.7300,Wednesday,UP,0.0600,0.6000
2021-01-28,52.5400,53.4300,51.9400,52.2400,Thursday,DOWN,-0.3000,-3.0000
2021-01-29,52.0300,53.1300,51.8500,52.0800,Friday,UP,0.0500,0.5000
2021-02-01,51.9000,53.6000,51.5300,53.4200,Monday,UP,1.5200,15.2000
2021-02-02,53.3500,55.0900,53.3200,54.6200,Tuesday,UP,1.2700,12.7000
2021-02-03,54.9600,56.1600,54.6600,55.5400,Wednesday,UP,0.5800,5.8000
2021-02-04,55.8000,56.4100,55.1600,56.0700,Thursday,UP,0.2700,2.7000
2021-02-05,56.3200,57.1100,56.3200,56.7000,Friday,UP,0.3800,3.8000
2021-02-08,56.9500,57.9800,56.8600,57.8300,Monday,UP,0.8800,8.8000
2021-02-09,57.9900,58.4900,57.1700,58.2500,Tuesday,UP,0.2600,2.6000
2021-02-10,58.3300,58.7700,57.9800,58.5700,Wednesday,UP,0.2400,2.4000
2021-02-11,58.2600,58.5700,57.7500,58.1400,Thursday,DOWN,-0.1200,-1.2000
2021-02-12,57.8200,59.7200,57.3100,59.3800,Friday,UP,1.5600,15.6000
2021-02-15,60.3600,60.9500,59.9600,60.0900,Monday,DOWN,-0.2700,-2.7000
