Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2008-11-27,1.2039,1.2051,1.1954,1.2011,Thursday,DOWN,-0.0028,-0.0280
2008-11-28,1.2006,1.2201,1.1960,1.2134,Friday,UP,0.0128,0.1280
2008-12-01,1.2133,1.2157,1.2020,1.2036,Monday,DOWN,-0.0097,-0.0970
2008-12-02,1.2056,1.2097,1.1994,1.2065,Tuesday,UP,0.0009,0.0090
2008-12-03,1.2067,1.2171,1.2050,1.2099,Wednesday,UP,0.0032,0.0320
2008-12-04,1.2104,1.2190,1.1925,1.1948,Thursday,DOWN,-0.0156,-0.1560
2008-12-05,1.1945,1.2253,1.1930,1.2194,Friday,UP,0.0249,0.2490
2008-12-08,1.2189,1.2206,1.2018,1.2039,Monday,DOWN,-0.0150,-0.1500
2008-12-09,1.2039,1.2180,1.2006,1.2057,Tuesday,UP,0.0018,0.0180
2008-12-10,1.2048,1.2085,1.1926,1.1980,Wednesday,DOWN,-0.0068,-0.0680
2008-12-11,1.1983,1.2003,1.1790,1.1836,Thursday,DOWN,-0.0147,-0.1470
2008-12-12,1.1845,1.1872,1.1741,1.1778,Friday,DOWN,-0.0067,-0.0670
2008-12-15,1.1767,1.1774,1.1560,1.1581,Monday,DOWN,-0.0186,-0.1860
2008-12-16,1.1584,1.1600,1.1144,1.1193,Tuesday,DOWN,-0.0391,-0.3910
2008-12-17,1.1205,1.1256,1.0715,1.0729,Wednesday,DOWN,-0.0476,-0.4760
2008-12-18,1.0735,1.0869,1.0600,1.0828,Thursday,UP,0.0093,0.0930
2008-12-19,1.0820,1.1136,1.0865,1.1038,Friday,UP,0.0218,0.2180
2008-12-22,1.1044,1.1052,1.0882,1.0933,Monday,DOWN,-0.0111,-0.1110
2008-12-23,1.0936,1.0950,1.0830,1.0867,Tuesday,DOWN,-0.0069,-0.0690
2008-12-24,1.0886,1.0896,1.0716,1.0734,Wednesday,DOWN,-0.0152,-0.1520
2008-12-25,1.0740,1.0797,1.0725,1.0792,Thursday,UP,0.0052,0.0520
2008-12-26,1.0797,1.0800,1.0668,1.0675,Friday,DOWN,-0.0122,-0.1220
2008-12-29,1.0683,1.0684,1.0369,1.0592,Monday,DOWN,-0.0091,-0.0910
2008-12-30,1.0606,1.0638,1.0484,1.0578,Tuesday,DOWN,-0.0028,-0.0280
2008-12-31,1.0589,1.0743,1.0540,1.0669,Wednesday,UP,0.0080,0.0800
2009-01-01,1.0691,1.0718,1.0663,1.0668,Thursday,DOWN,-0.0023,-0.0230
2009-01-02,1.0673,1.0848,1.0610,1.0826,Friday,UP,0.0153,0.1530
2009-01-05,1.0802,1.1118,1.0704,1.1090,Monday,UP,0.0288,0.2880
2009-01-06,1.1112,1.1281,1.1073,1.1152,Tuesday,UP,0.0040,0.0400
2009-01-07,1.1146,1.1209,1.0868,1.1013,Wednesday,DOWN,-0.0133,-0.1330
2009-01-08,1.1010,1.1082,1.0864,1.0925,Thursday,DOWN,-0.0085,-0.0850
2009-01-09,1.0925,1.1190,1.0888,1.1128,Friday,UP,0.0203,0.2030
2009-01-12,1.1134,1.1244,1.1096,1.1141,Monday,UP,0.0007,0.0070
2009-01-13,1.1143,1.1256,1.1131,1.1180,Tuesday,UP,0.0037,0.0370
2009-01-14,1.1189,1.1243,1.1121,1.1172,Wednesday,DOWN,-0.0017,-0.0170
2009-01-15,1.1168,1.1290,1.1136,1.1222,Thursday,UP,0.0054,0.0540
2009-01-16,1.1238,1.1254,1.1107,1.1160,Friday,DOWN,-0.0078,-0.0780
2009-01-19,1.1148,1.1349,1.1122,1.1327,Monday,UP,0.0179,0.1790
2009-01-20,1.1335,1.1519,1.1316,1.1470,Tuesday,UP,0.0135,0.1350
2009-01-21,1.1472,1.1618,1.1381,1.1523,Wednesday,UP,0.0051,0.0510
2009-01-22,1.1524,1.1599,1.1501,1.1544,Thursday,UP,0.0020,0.0200
2009-01-23,1.1536,1.1717,1.1508,1.1556,Friday,UP,0.0020,0.0200
2009-01-26,1.1540,1.1646,1.1344,1.1380,Monday,DOWN,-0.0160,-0.1600
2009-01-27,1.1375,1.1437,1.1313,1.1401,Tuesday,UP,0.0026,0.0260
2009-01-28,1.1411,1.1568,1.1330,1.1522,Wednesday,UP,0.0111,0.1110
2009-01-29,1.1519,1.1582,1.1407,1.1524,Thursday,UP,0.0005,0.0050
2009-01-30,1.1530,1.1661,1.1515,1.1607,Friday,UP,0.0077,0.0770
2009-02-02,1.1620,1.1687,1.1576,1.1613,Monday,DOWN,-0.0007,-0.0070
2009-02-03,1.1618,1.1668,1.1399,1.1419,Tuesday,DOWN,-0.0199,-0.1990
2009-02-04,1.1429,1.1639,1.1412,1.1599,Wednesday,UP,0.0170,0.1700
2009-02-05,1.1582,1.1713,1.1572,1.1704,Thursday,UP,0.0122,0.1220
2009-02-06,1.1701,1.1746,1.1591,1.1624,Friday,DOWN,-0.0077,-0.0770
2009-02-09,1.1605,1.1682,1.1503,1.1639,Monday,UP,0.0034,0.0340
2009-02-10,1.1636,1.1782,1.1506,1.1569,Tuesday,DOWN,-0.0067,-0.0670
2009-02-11,1.1572,1.1633,1.1513,1.1585,Wednesday,UP,0.0013,0.0130
